source,survey,lon,lat,tau,e_tau,fwhm_abs,e_fwhm_abs,v_abs,e_v_abs,Tb,e_Tb,fwhm_em,e_fwhm_em,v_em,e_v_em,NHI,e_NHI,Ts,e_Ts,ncomps,NHI_LOS,f_CNM_LOS,f_CNM_LOS_KOK14,e_f_CNM_LOS_KOK14,f_WNM_LOS,NHI_CNM_LOS,NHI_WNM_LOS,int_Ts,EBV_GNILC,e_EBV_GNILC,AV_GNILC,e_AV_GNILC,EBV_2013,AV_2013,ICO10_1,ICO10_2,ICO21,Td,e_Td,qPAH
3C138,21-SPONGE,-172.59487509860216,-11.343216562475668,0.43236850725808784,0.0024854639249492737,3.003804773283851,0.04312967999538874,9.0285355267879,0.02175652875061349,23.471437830704616,0.0,3.3116947625452933,0.0,9.522169443957951,0.0,1.6844211847461494,0.04395793368379469,66.86466017486302,1.4054842400199428,8.0,21.316372069657852,0.3359824214771841,0.4297020306349706,0.1909753722441536,0.6222261602712266,7.161926305072259,13.263604343816024,195.34814581673336,0.281014084815979,0.0127563793212175,0.87114364,0.039544776,0.26328024,0.8161687,-52.97772216796875,-0.5296381115913391,-2.341877222061157,18.69866752624512,0.5837516784667969,0.0489999987185001
3C138,21-SPONGE,-172.59487509860216,-11.343216562475668,0.3221103037376227,0.001973278505876387,4.323706279914528,0.028182717246866693,0.04181752129695093,0.01593598711232961,33.433762457636185,0.0,4.766886170089588,0.0,0.04610381660452134,0.0,3.386242909662973,0.09006601545614056,125.35134872591532,3.139839398915501,8.0,21.316372069657852,0.3359824214771841,0.4297020306349706,0.1909753722441536,0.6222261602712266,7.161926305072259,13.263604343816024,195.34814581673336,0.281014084815979,0.0127563793212175,0.87114364,0.039544776,0.26328024,0.8161687,-52.97772216796875,-0.5296381115913391,-2.341877222061157,18.69866752624512,0.5837516784667969,0.0489999987185001
3C138,21-SPONGE,-172.59487509860216,-11.343216562475668,0.07885064421230847,0.0034684960883955207,1.1520580918413321,0.062117788969004196,1.6300351126200374,0.020397131203986157,1.979350079247944,0.0,1.2696403102535785,0.0,1.6259600248384123,0.0,0.08355203037576647,0.03513578665804421,47.41863922600024,19.665862661009427,8.0,21.316372069657852,0.3359824214771841,0.4297020306349706,0.1909753722441536,0.6222261602712266,7.161926305072259,13.263604343816024,195.34814581673336,0.281014084815979,0.0127563793212175,0.87114364,0.039544776,0.26328024,0.8161687,-52.97772216796875,-0.5296381115913391,-2.341877222061157,18.69866752624512,0.5837516784667969,0.0489999987185001
3C138,21-SPONGE,-172.59487509860216,-11.343216562475668,0.010811066487615095,0.0011146016073350121,2.7446063471918047,0.46019744218218883,13.320285882410987,0.19809171509197512,4.2313826241712595,0.0,3.0259284965124067,0.0,12.021558008890745,0.0,0.2430613481145866,0.05754851610696207,422.31742806260297,55.57005203985913,8.0,21.316372069657852,0.3359824214771841,0.4297020306349706,0.1909753722441536,0.6222261602712266,7.161926305072259,13.263604343816024,195.34814581673336,0.281014084815979,0.0127563793212175,0.87114364,0.039544776,0.26328024,0.8161687,-52.97772216796875,-0.5296381115913391,-2.341877222061157,18.69866752624512,0.5837516784667969,0.0489999987185001
3C138,21-SPONGE,-172.59487509860216,-11.343216562475668,0.032519050933009774,0.0009585419513538713,2.256423890910082,0.07863306755297672,-21.964281327517458,0.031967569316408984,1.9190018768341348,0.0,2.487707339726358,0.0,-21.228161985176193,0.0,0.08655937224696499,0.005021041705795927,60.817316006939464,2.17716455968453,8.0,21.316372069657852,0.3359824214771841,0.4297020306349706,0.1909753722441536,0.6222261602712266,7.161926305072259,13.263604343816024,195.34814581673336,0.281014084815979,0.0127563793212175,0.87114364,0.039544776,0.26328024,0.8161687,-52.97772216796875,-0.5296381115913391,-2.341877222061157,18.69866752624512,0.5837516784667969,0.0489999987185001
3C138,21-SPONGE,-172.59487509860216,-11.343216562475668,0.02618953399198376,0.0009622737094867505,4.292704487735941,0.20874852841105063,-6.675742397702787,0.0792702638781134,7.66216136627695,0.0,4.513052997384109,0.0,-6.659053041711732,0.0,0.6477800726549832,0.046830224067952994,297.0575015659751,11.549246881681634,8.0,21.316372069657852,0.3359824214771841,0.4297020306349706,0.1909753722441536,0.6222261602712266,7.161926305072259,13.263604343816024,195.34814581673336,0.281014084815979,0.0127563793212175,0.87114364,0.039544776,0.26328024,0.8161687,-52.97772216796875,-0.5296381115913391,-2.341877222061157,18.69866752624512,0.5837516784667969,0.0489999987185001
3C138,21-SPONGE,-172.59487509860216,-11.343216562475668,0.003399161626009617,0.0007987340254778283,37.35374040360808,4.936890671372555,2.87936221294523,1.5148760018923169,4.824478016707824,0.0,33.71175071505745,0.0,2.598624451445289,0.0,3.5166141175787193,1.2053709360616436,1427.8760433536868,302.2388995743398,8.0,21.316372069657852,0.3359824214771841,0.4297020306349706,0.1909753722441536,0.6222261602712266,7.161926305072259,13.263604343816024,195.34814581673336,0.281014084815979,0.0127563793212175,0.87114364,0.039544776,0.26328024,0.8161687,-52.97772216796875,-0.5296381115913391,-2.341877222061157,18.69866752624512,0.5837516784667969,0.0489999987185001
3C147,21-SPONGE,161.6863652381199,10.298331986452022,0.16481348201651835,0.02003361953819037,2.256594149709089,0.11617899336702478,-10.719107923125922,0.013385045613367985,4.957717516461157,0.0,2.1476608278417317,0.0,-9.869646279874644,0.0,0.27129706509111295,0.060101267683385425,37.60716592525867,6.690595888954533,9.0,18.707918656898897,0.38179471085711614,0.4003108179639098,0.1819923347119671,0.6182052891428839,7.142584394349163,11.565334262549735,204.98476561638847,0.2490830868482589,0.0087757427245378,0.77215755,0.027204802,0.18945357,0.5873061,26.323530197143555,-0.460625022649765,-1.7141382694244385,17.989269256591797,0.4249675869941711,0.0489999987185001
3C147,21-SPONGE,161.6863652381199,10.298331986452022,0.03516546639322149,0.001358188663785564,1.6061251081993901,0.07030087424187717,5.108008344534507,0.02264934994073833,0.8571430860630855,0.0,1.7707019014234544,0.0,5.631579199849291,0.0,0.02760454082740276,0.0036986696334555293,25.197443365976035,3.0388926076691494,9.0,18.707918656898897,0.38179471085711614,0.4003108179639098,0.1819923347119671,0.6182052891428839,7.142584394349163,11.565334262549735,204.98476561638847,0.2490830868482589,0.0087757427245378,0.77215755,0.027204802,0.18945357,0.5873061,26.323530197143555,-0.460625022649765,-1.7141382694244385,17.989269256591797,0.4249675869941711,0.0489999987185001
3C147,21-SPONGE,161.6863652381199,10.298331986452022,0.05377430815485207,0.009089600541669766,1.8571247780858688,0.1437019965103579,-13.68119012903697,0.050204677386775316,1.986821726247256,0.0,2.007521022614862,0.0,-15.033142387026892,0.0,0.07005604868194579,0.021589137457814597,36.166078933469045,8.888987719536452,9.0,18.707918656898897,0.38179471085711614,0.4003108179639098,0.1819923347119671,0.6182052891428839,7.142584394349163,11.565334262549735,204.98476561638847,0.2490830868482589,0.0087757427245378,0.77215755,0.027204802,0.18945357,0.5873061,26.323530197143555,-0.460625022649765,-1.7141382694244385,17.989269256591797,0.4249675869941711,0.0489999987185001
3C147,21-SPONGE,161.6863652381199,10.298331986452022,0.12037713199959033,0.02055873941750836,6.367441811421379,0.2772226664707721,-11.10096389292835,0.041475994559845374,23.87600144222811,0.0,6.569270960585212,0.0,-11.166223083565866,0.0,3.252525778192008,0.8028962913150872,218.76783747294036,37.811463970761466,9.0,18.707918656898897,0.38179471085711614,0.4003108179639098,0.1819923347119671,0.6182052891428839,7.142584394349163,11.565334262549735,204.98476561638847,0.2490830868482589,0.0087757427245378,0.77215755,0.027204802,0.18945357,0.5873061,26.323530197143555,-0.460625022649765,-1.7141382694244385,17.989269256591797,0.4249675869941711,0.0489999987185001
3C147,21-SPONGE,161.6863652381199,10.298331986452022,0.27803136197919276,0.004085649404096522,5.9249409763547565,0.05061814663864181,0.5284709108512539,0.015252198854043641,23.633659668741256,0.0,6.532247426430689,0.0,0.5826391792135049,0.0,3.487910799236387,0.3211549895646528,109.15892687983697,9.878233853857958,9.0,18.707918656898897,0.38179471085711614,0.4003108179639098,0.1819923347119671,0.6182052891428839,7.142584394349163,11.565334262549735,204.98476561638847,0.2490830868482589,0.0087757427245378,0.77215755,0.027204802,0.18945357,0.5873061,26.323530197143555,-0.460625022649765,-1.7141382694244385,17.989269256591797,0.4249675869941711,0.0489999987185001
3C147,21-SPONGE,161.6863652381199,10.298331986452022,0.012871496073512123,0.0005493194876799785,2.01467064690049,0.11351909064779127,-19.417074269203432,0.04717035251275024,0.7871204600456474,0.0,2.22111690202451,0.0,-19.368533213038948,0.0,0.03319016232030604,0.003525443565072281,65.98542105245532,5.231752670648027,9.0,18.707918656898897,0.38179471085711614,0.4003108179639098,0.1819923347119671,0.6182052891428839,7.142584394349163,11.565334262549735,204.98476561638847,0.2490830868482589,0.0087757427245378,0.77215755,0.027204802,0.18945357,0.5873061,26.323530197143555,-0.460625022649765,-1.7141382694244385,17.989269256591797,0.4249675869941711,0.0489999987185001
3C147,21-SPONGE,161.6863652381199,10.298331986452022,0.7252825466865527,0.005869914256336835,1.7195562241621976,0.005973389702381142,-8.028612443067578,0.0018436630393888801,,,,,,,,,,,9.0,18.707918656898897,0.38179471085711614,0.4003108179639098,0.1819923347119671,0.6182052891428839,7.142584394349163,11.565334262549735,204.98476561638847,0.2490830868482589,0.0087757427245378,0.77215755,0.027204802,0.18945357,0.5873061,26.323530197143555,-0.460625022649765,-1.7141382694244385,17.989269256591797,0.4249675869941711,0.0489999987185001
3C147,21-SPONGE,161.6863652381199,10.298331986452022,0.20796996973959048,0.003767554667163881,2.0243758234348523,0.03014063391217922,-0.10592073715991955,0.010347218871040825,,,,,,,,,,,9.0,18.707918656898897,0.38179471085711614,0.4003108179639098,0.1819923347119671,0.6182052891428839,7.142584394349163,11.565334262549735,204.98476561638847,0.2490830868482589,0.0087757427245378,0.77215755,0.027204802,0.18945357,0.5873061,26.323530197143555,-0.460625022649765,-1.7141382694244385,17.989269256591797,0.4249675869941711,0.0489999987185001
3C147,21-SPONGE,161.6863652381199,10.298331986452022,0.041937707978320304,0.002719700563780735,1.459516459219766,0.09706277929722708,1.8162840433067358,0.039803529082015496,,,,,,,,,,,9.0,18.707918656898897,0.38179471085711614,0.4003108179639098,0.1819923347119671,0.6182052891428839,7.142584394349163,11.565334262549735,204.98476561638847,0.2490830868482589,0.0087757427245378,0.77215755,0.027204802,0.18945357,0.5873061,26.323530197143555,-0.460625022649765,-1.7141382694244385,17.989269256591797,0.4249675869941711,0.0489999987185001
3C154,21-SPONGE,-174.40836160405746,4.0021425132646105,1.2998375635529675,0.014505477858458717,2.3484382988327326,0.021536024989297752,2.021054939380017,0.009985245169676566,4.184988755706509,0.0,2.2310163838912427,0.0,2.021054939380017,0.0,0.6178861597717435,0.8948066236696325,10.4354680594784,15.111621009626084,8.0,46.483470854217686,0.04867660032205773,0.4854208397280529,0.21735388897205984,0.3790228412975116,2.2626573323527737,17.618297196535657,172.65188664860614,0.7882705926895142,0.0440714992582798,2.4436388,0.13662164,0.42482662,1.3169625,20.842653274536133,2.463437557220459,1.265355348587036,17.261308670043945,0.6495189070701599,0.0599999986588954
3C154,21-SPONGE,-174.40836160405746,4.0021425132646105,0.12347657113331323,0.019550608373503434,13.989595127229082,0.5116706888522217,0.5971590032887216,0.20946799544236838,87.5082871266034,0.0,15.03924358827556,0.0,0.6583678011257841,0.0,25.549479545664877,6.026769172438733,762.542501051113,130.38076719131774,8.0,46.483470854217686,0.04867660032205773,0.4854208397280529,0.21735388897205984,0.3790228412975116,2.2626573323527737,17.618297196535657,172.65188664860614,0.7882705926895142,0.0440714992582798,2.4436388,0.13662164,0.42482662,1.3169625,20.842653274536133,2.463437557220459,1.265355348587036,17.261308670043945,0.6495189070701599,0.0599999986588954
3C154,21-SPONGE,-174.40836160405746,4.0021425132646105,0.7329607915491596,0.016042945452421013,3.919285672801126,0.08448792929400062,4.834446888781595,0.03911375337508021,6.980145847454041,0.0,3.919285672801126,0.0,4.822361568302144,0.0,1.107020709035138,0.9669252710425426,19.867342798603847,17.342358371881662,8.0,46.483470854217686,0.04867660032205773,0.4854208397280529,0.21735388897205984,0.3790228412975116,2.2626573323527737,17.618297196535657,172.65188664860614,0.7882705926895142,0.0440714992582798,2.4436388,0.13662164,0.42482662,1.3169625,20.842653274536133,2.463437557220459,1.265355348587036,17.261308670043945,0.6495189070701599,0.0599999986588954
3C154,21-SPONGE,-174.40836160405746,4.0021425132646105,0.5206936686672754,0.003931373634796084,2.226411207747847,0.018986782756882033,10.849030743541308,0.006470427896627276,6.970415285425352,0.0,2.4546183551361085,0.0,11.75778242835765,0.0,0.44188502659004925,0.07753852837437573,19.651391709392172,3.441000363063652,8.0,46.483470854217686,0.04867660032205773,0.4854208397280529,0.21735388897205984,0.3790228412975116,2.2626573323527737,17.618297196535657,172.65188664860614,0.7882705926895142,0.0440714992582798,2.4436388,0.13662164,0.42482662,1.3169625,20.842653274536133,2.463437557220459,1.265355348587036,17.261308670043945,0.6495189070701599,0.0599999986588954
3C154,21-SPONGE,-174.40836160405746,4.0021425132646105,0.0613140244379482,0.004927346519825327,3.110951800510398,0.17641793334415645,-23.187160704962036,0.03928743399725005,1.5569252987355546,0.0,3.429824360062314,0.0,-23.13596361671352,0.0,0.09586543695584315,0.016191687774482873,25.910789997931893,3.557737791782657,8.0,46.483470854217686,0.04867660032205773,0.4854208397280529,0.21735388897205984,0.3790228412975116,2.2626573323527737,17.618297196535657,172.65188664860614,0.7882705926895142,0.0440714992582798,2.4436388,0.13662164,0.42482662,1.3169625,20.842653274536133,2.463437557220459,1.265355348587036,17.261308670043945,0.6495189070701599,0.0599999986588954
3C154,21-SPONGE,-174.40836160405746,4.0021425132646105,0.012423585911430335,0.005124507251812349,7.435882310562703,1.360742719440483,-22.883479951074534,0.322482875769806,7.196636584495625,0.0,7.417292658961279,0.0,-22.37401718509274,0.0,1.0530367796643743,0.6411096961251588,587.6730413036742,240.17951184201675,8.0,46.483470854217686,0.04867660032205773,0.4854208397280529,0.21735388897205984,0.3790228412975116,2.2626573323527737,17.618297196535657,172.65188664860614,0.7882705926895142,0.0440714992582798,2.4436388,0.13662164,0.42482662,1.3169625,20.842653274536133,2.463437557220459,1.265355348587036,17.261308670043945,0.6495189070701599,0.0599999986588954
3C154,21-SPONGE,-174.40836160405746,4.0021425132646105,0.2971184817433157,0.007947595867629628,1.1255360262387015,0.03701837377828736,-2.1544621606793504,0.012829594559956213,,,,,,,,,,,8.0,46.483470854217686,0.04867660032205773,0.4854208397280529,0.21735388897205984,0.3790228412975116,2.2626573323527737,17.618297196535657,172.65188664860614,0.7882705926895142,0.0440714992582798,2.4436388,0.13662164,0.42482662,1.3169625,20.842653274536133,2.463437557220459,1.265355348587036,17.261308670043945,0.6495189070701599,0.0599999986588954
3C154,21-SPONGE,-174.40836160405746,4.0021425132646105,0.9751707592399497,0.015116212264013475,4.55969932938824,0.05002956973057959,-2.6061526984035877,0.017219827004003558,,,,,,,,,,,8.0,46.483470854217686,0.04867660032205773,0.4854208397280529,0.21735388897205984,0.3790228412975116,2.2626573323527737,17.618297196535657,172.65188664860614,0.7882705926895142,0.0440714992582798,2.4436388,0.13662164,0.42482662,1.3169625,20.842653274536133,2.463437557220459,1.265355348587036,17.261308670043945,0.6495189070701599,0.0599999986588954
3C225A,21-SPONGE,-139.99048365635065,44.007987031221845,0.805019962854175,0.0011503865286200455,1.2571150008689709,0.001993116137535247,3.9680701460540426,0.0008621811843294235,5.692513657973884,0.0,1.3859692881720047,0.0,3.5811833068137746,0.0,0.22551865866191134,0.04350899369948497,11.488743258886547,2.216371226905176,5.0,3.6478511633344506,0.11619221243670148,0.6464446245245494,0.29111210066225135,0.7072696063136208,0.4238518973076251,2.5800142561822406,129.7150962752978,0.0648752078413963,0.0023984205909073,0.20111313,0.0074351034,0.07172671,0.22235279,-20.603759765625,-0.9339513182640076,0.1540627032518386,18.665058135986328,0.4702644944190979,0.0450000017881393
3C225A,21-SPONGE,-139.99048365635065,44.007987031221845,0.04253980629994447,0.001784772108881439,1.8227532345602666,0.07189822621317292,-40.1541323646565,0.019168991405738738,0.9150077620197463,0.0,1.9138908962864123,0.0,-39.55944793102576,0.0,0.03319661780042513,0.002419200654895756,22.072023816973264,0.9857589771728952,5.0,3.6478511633344506,0.11619221243670148,0.6464446245245494,0.29111210066225135,0.7072696063136208,0.4238518973076251,2.5800142561822406,129.7150962752978,0.0648752078413963,0.0023984205909073,0.20111313,0.0074351034,0.07172671,0.22235279,-20.603759765625,-0.9339513182640076,0.1540627032518386,18.665058135986328,0.4702644944190979,0.0450000017881393
3C225A,21-SPONGE,-139.99048365635065,44.007987031221845,0.04822418419907182,0.0006873507575920803,2.536202962157158,0.041485118451055486,-27.177941827250734,0.017662609816148065,1.0372788121154493,0.0,2.7961631934439604,0.0,-27.73957691512647,0.0,0.05313540941606393,0.002129301593190527,22.397876192042112,0.7546265929395596,5.0,3.6478511633344506,0.11619221243670148,0.6464446245245494,0.29111210066225135,0.7072696063136208,0.4238518973076251,2.5800142561822406,129.7150962752978,0.0648752078413963,0.0023984205909073,0.20111313,0.0074351034,0.07172671,0.22235279,-20.603759765625,-0.9339513182640076,0.1540627032518386,18.665058135986328,0.4702644944190979,0.0450000017881393
3C225A,21-SPONGE,-139.99048365635065,44.007987031221845,0.01996802585183688,0.0005907081321584576,4.75996872251742,0.29829483743010266,-37.41651969654691,0.1683008540972389,1.200590585621618,0.0,4.748068800669429,0.0,-38.30460740775753,0.0,0.11200121142922469,0.008435956081264009,60.751246636136095,1.7927252315055842,5.0,3.6478511633344506,0.11619221243670148,0.6464446245245494,0.29111210066225135,0.7072696063136208,0.4238518973076251,2.5800142561822406,129.7150962752978,0.0648752078413963,0.0023984205909073,0.20111313,0.0074351034,0.07172671,0.22235279,-20.603759765625,-0.9339513182640076,0.1540627032518386,18.665058135986328,0.4702644944190979,0.0450000017881393
3C225A,21-SPONGE,-139.99048365635065,44.007987031221845,0.013139056680343097,0.0004397083578858086,7.709161007719891,0.2868368170655946,-5.20865386987457,0.12229026464785388,4.282321217199362,0.0,8.09461905766019,0.0,-4.8840159596920385,0.0,0.6439850098445848,0.039428670074885576,327.77525162947524,11.562126789820663,5.0,3.6478511633344506,0.11619221243670148,0.6464446245245494,0.29111210066225135,0.7072696063136208,0.4238518973076251,2.5800142561822406,129.7150962752978,0.0648752078413963,0.0023984205909073,0.20111313,0.0074351034,0.07172671,0.22235279,-20.603759765625,-0.9339513182640076,0.1540627032518386,18.665058135986328,0.4702644944190979,0.0450000017881393
3C225B,21-SPONGE,-139.98907417739613,44.0088672468336,0.7744532687143848,0.0013246779802934467,1.2756047842668847,0.0025346567070963794,3.985788912222444,0.0010704453085649851,7.7346223945402475,0.0,1.5434817889626724,0.0,3.529433324161955,0.0,0.28000218130595855,0.009119198935618517,14.61240704531948,0.4743568840289149,5.0,3.6452453954936854,0.17140830456913356,0.67761120767523,0.2998144464693038,0.5546998801756098,0.6248253329800133,2.0220171840910406,125.8029732092812,0.0648752078413963,0.0023984205909073,0.20111313,0.0074351034,0.07172671,0.22235279,-20.603759765625,-0.9339513182640076,0.1540627032518386,18.665058135986328,0.4702644944190979,0.0450000017881393
3C225B,21-SPONGE,-139.98907417739613,44.0088672468336,0.052805393190003436,0.0009723246112690966,2.3598865750660796,0.050175730023558476,-27.274246468275514,0.021307658062865647,1.0471850593132963,0.0,2.8554627483787445,0.0,-27.79976174088889,0.0,0.05022395740016791,0.00234300977055099,20.77845360760913,0.773342887816896,5.0,3.6452453954936854,0.17140830456913356,0.67761120767523,0.2998144464693038,0.5546998801756098,0.6248253329800133,2.0220171840910406,125.8029732092812,0.0648752078413963,0.0023984205909073,0.20111313,0.0074351034,0.07172671,0.22235279,-20.603759765625,-0.9339513182640076,0.1540627032518386,18.665058135986328,0.4702644944190979,0.0450000017881393
3C225B,21-SPONGE,-139.98907417739613,44.0088672468336,0.04389455632743222,0.0018915829424990798,2.0003553903190454,0.08556209358231628,-40.26345522741093,0.036209697085680274,0.7841965401791755,0.0,1.906101824602937,0.0,-39.807188726118866,0.0,0.03125191332165556,0.00229830227501594,18.34976429209121,0.7613849854395794,5.0,3.6452453954936854,0.17140830456913356,0.67761120767523,0.2998144464693038,0.5546998801756098,0.6248253329800133,2.0220171840910406,125.8029732092812,0.0648752078413963,0.0023984205909073,0.20111313,0.0074351034,0.07172671,0.22235279,-20.603759765625,-0.9339513182640076,0.1540627032518386,18.665058135986328,0.4702644944190979,0.0450000017881393
3C225B,21-SPONGE,-139.98907417739613,44.0088672468336,0.023262817205680797,0.0007816777542568737,4.017289474047931,0.31218897634122167,-37.18584130554034,0.1463411513517112,3.3388492943518626,0.0,3.9771165792950045,0.0,-37.353438989304166,0.0,0.26334728095223126,0.023954827016711124,145.27975777823968,4.831717241872565,5.0,3.6452453954936854,0.17140830456913356,0.67761120767523,0.2998144464693038,0.5546998801756098,0.6248253329800133,2.0220171840910406,125.8029732092812,0.0648752078413963,0.0023984205909073,0.20111313,0.0074351034,0.07172671,0.22235279,-20.603759765625,-0.9339513182640076,0.1540627032518386,18.665058135986328,0.4702644944190979,0.0450000017881393
3C225B,21-SPONGE,-139.98907417739613,44.0088672468336,0.01349569485919,0.0005198953465718293,8.324318099088424,0.37563228345594946,-5.561673028801907,0.15715383412613412,6.1456518853072994,0.0,8.324318099088424,0.0,-4.504955153473748,0.0,0.9984028784226313,0.07066167678645899,458.17734359698454,17.67874001630492,5.0,3.6452453954936854,0.17140830456913356,0.67761120767523,0.2998144464693038,0.5546998801756098,0.6248253329800133,2.0220171840910406,125.8029732092812,0.0648752078413963,0.0023984205909073,0.20111313,0.0074351034,0.07172671,0.22235279,-20.603759765625,-0.9339513182640076,0.1540627032518386,18.665058135986328,0.4702644944190979,0.0450000017881393
3C237,21-SPONGE,-127.88306819908442,46.62727330318128,0.4148395952813535,0.0006310819913795163,1.2395311383859757,0.002308155970237291,2.3055432699876475,0.0008953026971123075,4.266786766477614,0.0,1.2271358270311774,0.0,2.0750396339535078,0.0,0.1304743731485508,0.004769233631476649,13.081552223141342,0.47713466268486193,3.0,2.187792091132007,0.05963746449098862,0.45767475012278214,0.21005987906236984,0.6533134359936366,0.1304743731485508,1.4293139682971545,177.39480011693195,0.0279805716127157,0.0009952301625162,0.08673977,0.0030852135,0.029818073,0.09243602,2.877877950668335,0.0033454860094934,0.0458557456731796,18.1892032623291,0.4358522593975067,0.06700000166893
3C237,21-SPONGE,-127.88306819908442,46.62727330318128,0.005661819860846684,0.000256995105963764,14.960913098569424,0.5964360628259483,-4.019721158517673,0.27961153638373254,2.145022145529697,0.0,14.811303630302664,0.0,-4.019721158517673,0.0,0.6280037496863015,0.04731317841221814,382.2256187498711,17.205719988233447,3.0,2.187792091132007,0.05963746449098862,0.45767475012278214,0.21005987906236984,0.6533134359936366,0.1304743731485508,1.4293139682971545,177.39480011693195,0.0279805716127157,0.0009952301625162,0.08673977,0.0030852135,0.029818073,0.09243602,2.877877950668335,0.0033454860094934,0.0458557456731796,18.1892032623291,0.4358522593975067,0.06700000166893
3C237,21-SPONGE,-127.88306819908442,46.62727330318128,0.005274431730891038,0.0005315932106267619,1.8849349141873657,0.23932135476131058,-2.3762959044297394,0.08758482219390029,,,,,,,,,,,3.0,2.187792091132007,0.05963746449098862,0.45767475012278214,0.21005987906236984,0.6533134359936366,0.1304743731485508,1.4293139682971545,177.39480011693195,0.0279805716127157,0.0009952301625162,0.08673977,0.0030852135,0.029818073,0.09243602,2.877877950668335,0.0033454860094934,0.0458557456731796,18.1892032623291,0.4358522593975067,0.06700000166893
3C245A,21-SPONGE,-126.87571475317401,56.30045600745981,0.010152306505941233,0.0008070517105826788,5.29770764027633,0.25579223985146765,-9.100375692520483,0.10720210350733972,3.8936986102948117,0.0,5.284463370049138,0.0,-8.793461342992414,0.0,0.40214602351739914,0.04919817062066939,385.4808194171271,30.63586162943306,2.0,2.197667089228436,0.0,0.011683631326208246,0.020502402481997254,0.8170123102409538,0.0,1.7955210657110365,1999.5151248144905,0.0292971190065145,0.0005702899652533,0.090821065,0.0017678988,0.031562064,0.097842395,11.849063873291016,-0.7267730832099915,-0.3405432105064392,19.64594078063965,0.2611965835094452,0.0390000008046627
3C245A,21-SPONGE,-126.87571475317401,56.30045600745981,0.005886768185618063,0.0009150146456558511,1.5537748853962798,0.27748342946149746,-9.844120266041877,0.08797740832811167,,,,,,,,,,,2.0,2.197667089228436,0.0,0.011683631326208246,0.020502402481997254,0.8170123102409538,0.0,1.7955210657110365,1999.5151248144905,0.0292971190065145,0.0005702899652533,0.090821065,0.0017678988,0.031562064,0.097842395,11.849063873291016,-0.7267730832099915,-0.3405432105064392,19.64594078063965,0.2611965835094452,0.0390000008046627
3C263.1,21-SPONGE,-132.79865993085116,73.7659053562529,0.020135773709411664,0.0004863686112854201,1.955102203744763,0.054513587295085576,-52.83963368417,0.023180845259314558,0.7022590584065511,0.0,2.052857301029635,0.0,-54.29566030566796,0.0,0.027135595328033463,0.0012342334021211861,35.53638695797937,0.9454971327273902,3.0,1.8076449540915476,0.018261583692611556,0.026362212271740546,0.022559484304444963,0.9817384163073885,0.03301045961566977,1.7746344944758778,1511.9636817513433,0.0102688046172261,0.0002069411275442,0.031833295,0.00064151746,0.026587704,0.082421884,-2.136925458908081,0.1278616338968277,0.0116590689867734,22.3104248046875,0.3213479220867157,0.0390000008046627
3C263.1,21-SPONGE,-132.79865993085116,73.7659053562529,0.007102308407836544,0.0008540360473361387,0.5869799762357943,0.08159266578025455,15.622321346432312,0.03463903711316754,0.30355785203955765,0.0,0.6468287169871099,0.0,16.888882085568135,0.0,0.0034693875744409557,0.0007860345445540928,42.904387736335835,5.683671990035686,3.0,1.8076449540915476,0.018261583692611556,0.026362212271740546,0.022559484304444963,0.9817384163073885,0.03301045961566977,1.7746344944758778,1511.9636817513433,0.0102688046172261,0.0002069411275442,0.031833295,0.00064151746,0.026587704,0.082421884,-2.136925458908081,0.1278616338968277,0.0116590689867734,22.3104248046875,0.3213479220867157,0.0390000008046627
3C263.1,21-SPONGE,-132.79865993085116,73.7659053562529,0.00651626569752195,0.0005841885445969164,1.2637330910874518,0.13129736209596315,-68.87316669316196,0.05575957181362792,0.09839460470630229,0.0,1.3932657329020581,0.0,-65.43235654940545,0.0,0.0024054767131953536,0.00040789584501027044,15.059783153672099,1.500103194328481,3.0,1.8076449540915476,0.018261583692611556,0.026362212271740546,0.022559484304444963,0.9817384163073885,0.03301045961566977,1.7746344944758778,1511.9636817513433,0.0102688046172261,0.0002069411275442,0.031833295,0.00064151746,0.026587704,0.082421884,-2.136925458908081,0.1278616338968277,0.0116590689867734,22.3104248046875,0.3213479220867157,0.0390000008046627
3C273,21-SPONGE,-70.05478026354803,64.35947529715887,0.0192199340514132,0.00047914322520604496,2.3355701311174877,0.05293990118057786,-6.308477368713631,0.01442144162574868,0.34392120420783456,0.0,2.468977882880351,0.0,-5.69340082526461,0.0,0.015248470738565414,0.00081503988524745,17.512703237043688,0.7266617568649382,3.0,2.1118099533538697,0.0072205695945075764,0.026508384079603195,0.021936246078618247,0.8541456511471273,0.015248470738565416,1.8037932877064256,1498.4948298020406,0.0207996126264333,0.0006958747981116,0.0644788,0.0021572118,0.028176077,0.08734584,-56.64588165283203,30.205490112304688,-37.220794677734375,18.60681533813477,0.4222519397735595,0.0469999983906745
